Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
SeqMap/xmonad/53,0.16667741673719774,0.164751078040168,0.1694587564295424,3.1926800422454895e-3,2.114222404062817e-3,4.446582347768008e-3
SeqMap/xmonad/66,0.19625977566207034,0.19518801330381796,0.19938012866768987,2.5209369885867243e-3,9.987997272411847e-5,3.462502321624198e-3
SeqMap/xmonad/79,0.23503769154453444,0.2347173577019324,0.23559236961106458,6.077234797362231e-4,1.8060009621198353e-4,9.105726257146412e-4
SeqMap/xmonad/93,0.27313534560923775,0.26810253343234464,0.2789440247354408,7.038837547148326e-3,4.91679708685256e-3,7.958343006449885e-3
SeqMap/xmonad/106,0.30640460261454183,0.30470292144765454,0.30821848787367345,2.3289850766766173e-3,1.9504638812992104e-3,2.5388933249318904e-3
SeqMap/xmonad/119,0.35394428208625567,0.35053851059637964,0.35800500924233347,4.625628602758766e-3,1.5093234833329916e-3,6.122475707120031e-3
SeqMap/primitive/1,6.482849131669511e-3,6.370818860779961e-3,6.643603599781628e-3,3.811020536964916e-4,2.6440796070175223e-4,5.320464037844446e-4
SeqMap/primitive/10,5.737187104583732e-2,5.714078739327969e-2,5.785400237965204e-2,5.676207738281852e-4,3.358800173310766e-4,8.786257809871318e-4
SeqMap/primitive/19,9.76990697424977e-2,9.748492913231963e-2,9.828005673501779e-2,5.525177653092052e-4,8.003666867243786e-5,9.632603210520182e-4
SeqMap/primitive/29,0.1534210908853886,0.15286425936612344,0.15497153401374816,1.2747498221421928e-3,1.465743794815122e-4,1.8736413461519592e-3
SeqMap/primitive/38,0.19771320548736385,0.1972560200633274,0.198893073014915,9.972941019540044e-4,1.8507108151773373e-4,1.4234079735655732e-3
SeqMap/primitive/48,0.24849689783528447,0.2456262795627117,0.25161868929862974,3.794077867630982e-3,2.1648949872827565e-3,4.980118366192116e-3
SeqMap/primitive/57,0.2970139962000152,0.2967559869711598,0.2973996218293905,3.733223322600108e-4,1.4281411158213546e-4,5.275260052843112e-4
SeqMap/primitive/67,0.34364730162390816,0.3370474686380476,0.35664176715848345,1.2928658646283174e-2,1.1525011788859375e-4,1.5126411286084166e-2
SeqMap/primitive/76,0.3948222133525026,0.39359696807029343,0.3970270561403595,2.1433438410731337e-3,1.545667831842931e-4,2.675015990842846e-3
