Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
SeqSeq/bst/1,3.0227530547082965e-3,3.020224723996429e-3,3.025683218845252e-3,8.793487132302337e-6,6.806858745279004e-6,1.1581013390498486e-5
SeqSeq/bst/9,2.7465227378069397e-2,2.741933854912926e-2,2.75371289323007e-2,1.1809317937852867e-4,8.520005775682313e-5,1.6988477512991344e-4
SeqSeq/bst/18,5.487270046091867e-2,5.474058190605812e-2,5.512937848957685e-2,3.511375213034682e-4,1.5952028816186263e-4,5.876717855311009e-4
SeqSeq/bst/26,8.095453694902568e-2,8.058967645590503e-2,8.134573018825095e-2,6.277351075131912e-4,4.0651408671677457e-4,9.590336007848834e-4
SeqSeq/bst/35,0.11175564804233588,0.11024529946735129,0.11250562302302569,1.6093056709395274e-3,7.746089611587317e-4,2.363857071357893e-3
SeqSeq/bst/44,0.1433325569044013,0.13976499995178715,0.15145442011721785,7.426874397898188e-3,1.8907313845068878e-3,1.1608104779391407e-2
SeqSeq/bst/53,0.1732845998758792,0.17016374849441912,0.17510788261789043,3.3819081996542275e-3,1.742224423881611e-3,4.688397161787598e-3
SeqSeq/bst/61,0.198648101862313,0.1960838121517251,0.19988872770530483,2.3005445102371076e-3,1.1598095618732623e-3,3.33120290269768e-3
SeqSeq/bst/70,0.23240465751538675,0.23176055065770115,0.23331852451794677,1.0965257669129486e-3,5.737860430363864e-4,1.5867547135240228e-3
SeqSeq/bst/79,0.26534573595349986,0.26214053098112344,0.2674962503835559,3.4440506736751015e-3,1.7255996653544644e-3,5.136233959020855e-3
