Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
ParRead/xmonad/119,0.42309447162551805,0.40808670420665294,0.4334406705456786,1.529579080860305e-2,6.055843377695836e-3,1.968427108473216e-2
ParRead/primitive/86,0.5732398188556544,0.548456409946084,0.5830805868608877,1.7405615567986372e-2,3.87454591691494e-3,2.272628022741631e-2
ParRead/bst/79,7.623156157203965e-2,7.545182639511214e-2,7.65579000847148e-2,8.668353277486073e-4,2.695502241372205e-4,1.390650157651614e-3
